article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index
571531,Eduardo Chillida,Male,1924,Donostia / San Sebastián,,Spain,Europe,43.32139,-1.98556,Sculptor,Fine Arts,Arts,26,721019,27732,22.8368
171148,Jomo Kenyatta,Male,1893,Gatundu,,Kenya,Africa,-1.05,36.92,Politician,Government,Institutions,47,1668805,35506,22.8361
67992,Isabella Rossellini,Female,1952,Rome,,Italy,Europe,41.9,12.5,Model,Media Personality,Public Figure,36,6346333,176287,22.836
1099092,Fabrizio De André,Male,1940,Genoa,,Italy,Europe,,,Singer,Music,Arts,26,3999163,153814,22.8348
62262,Lewis Milestone,Male,1895,Chişinău,,Moldova,Europe,47,28.91667,Film Director,Film And Theatre,Arts,29,333286,11493,22.8324
232137,Fuad I of Egypt,Male,1868,Cairo,,Egypt,Africa,30.05,31.23333,Politician,Government,Institutions,28,702425,25087,22.8324
392496,Émile Lahoud,Male,1936,Beirut,,Lebanon,Asia,33.88694,35.51306,Politician,Government,Institutions,34,410579,12076,22.8319
231196,Wat Tyler,Male,1341,Kent,,United Kingdom,Europe,51.19,0.73,Social Activist,Activism,Public Figure,28,662694,23668,22.8317
17130499,Ram Narayan,Male,1927,Udaipur,,India,Asia,,,Musician,Music,Arts,72,252284,3504,22.8301
210597,Robert H. Goddard,Male,1882,Worcester,MA,United States,North America,42.26667,-71.8,Physicist,Natural Sciences,Science & Technology,44,1246821,28337,22.8298
378926,Kiri Te Kanawa,Female,1944,Gisborne,,New Zealand,Oceania,-38.6625,178.01778,Singer,Music,Arts,28,1353934,48355,22.8297
150210,David Suchet,Male,1946,London,,United Kingdom,Europe,51.5172,-0.173,Actor,Film And Theatre,Arts,35,3319659,94847,22.8295
768749,Johann Jakob Balmer,Male,1825,Lausen,,Switzerland,Europe,47.46667,7.76667,Physicist,Natural Sciences,Science & Technology,27,192965,7147,22.8286
2349722,Werner Mölders,Male,1913,Gelsenkirchen,,Germany,Europe,51.51667,7.1,Military Personnel,Military,Institutions,28,1176171,42006,22.8285
659002,Anthony James Leggett,Male,1938,Camberwell,,United Kingdom,Europe,51.4736,-0.0912,Physicist,Natural Sciences,Science & Technology,37,313018,8460,22.8282
2372588,Massimo Moratti,Male,1945,Bosco Chiesanuova,,Italy,Europe,45.61667,11.03333,Businessperson,Business,Business & Law,28,2008547,71734,22.8281
164370,Roy Scheider,Male,1932,Orange,NJ,United States,North America,40.76804,-74.23569,Actor,Film And Theatre,Arts,34,4130275,121479,22.828
354436,José Manuel Barroso,Male,1956,Porto,,Portugal,Europe,41.16214,-8.62195,Politician,Government,Institutions,56,2409045,43019,22.8278
13148,Gene Roddenberry,Male,1921,El Paso,TX,United States,North America,31.79028,-106.42333,Producer,Business,Business & Law,40,3329047,83226,22.8276
221871,André Ernest Modeste Grétry,Male,1741,Liège,,Belgium,Europe,50.63333,5.56667,Composer,Music,Arts,30,226704,7557,22.8273
261625,Robert Burns Woodward,Male,1917,Boston,MA,United States,North America,42.35806,-71.06361,Chemist,Natural Sciences,Science & Technology,36,428544,11904,22.8272
351519,Merton Miller,Male,1923,Boston,MA,United States,North America,42.35806,-71.06361,Economist,Social Sciences,Science & Technology,31,334190,10780,22.8269
371531,Lars Ulrich,Male,1963,Gentofte Municipality,,Denmark,Europe,55.75047,12.55207,Musician,Music,Arts,44,8766725,199244,22.8262
521165,Mohammed bin Rashid Al Maktoum,Male,1949,Dubai,,United Arab Emirates,Asia,24.95,55.33333,Politician,Government,Institutions,37,5550089,150002,22.8261
194551,"Sammy Davis, Jr.",Male,1925,New York,NY,United States,North America,40.80903,-73.94837,Singer,Music,Arts,27,969406,35904,22.8258
248413,Sonny Rollins,Male,1930,New York,NY,United States,North America,40.7127,-74.0059,Musician,Music,Arts,26,1341077,51580,22.8257
23035,Pamela Anderson,Female,1967,Ladysmith,,Canada,North America,48.9975,-123.82028,Actor,Film And Theatre,Arts,61,19552713,320536,22.8245
186955,Frederick VI of Denmark,Male,1768,Copenhagen,,Denmark,Europe,55.67583,12.57889,Politician,Government,Institutions,28,835102,29825,22.8241
1728613,Guillaume de l'Hôpital,Male,1661,Paris,,France,Europe,48.8567,2.3508,Mathematician,Math,Science & Technology,36,264204,7339,22.8241
60557,Emmeline Pankhurst,Female,1858,Moss Side,,United Kingdom,Europe,53.456,-2.24,Social Activist,Activism,Public Figure,33,2022386,61284,22.822
194063,Theodore von Karman,Male,1881,Budapest,,Hungary,Europe,47.4925,19.05139,Engineer,Engineering,Science & Technology,29,626463,21602,22.8217
75752,Folke Bernadotte,Male,1895,Stockholm,,Sweden,Europe,59.32944,18.06861,Diplomat,Government,Institutions,28,1147313,40975,22.8217
681413,Paul Langevin,Male,1872,Paris,,France,Europe,48.8567,2.3508,Physicist,Natural Sciences,Science & Technology,26,710265,27318,22.8216
63349,Frederick Sanger,Male,1918,Rendcomb,,United Kingdom,Europe,51.77,-1.97,Chemist,Natural Sciences,Science & Technology,47,1316768,28016,22.8214
150888,Christian VII of Denmark,Male,1749,Copenhagen,,Denmark,Europe,55.67611,12.56833,Politician,Government,Institutions,29,1380787,47613,22.8209
24033,Percival Lowell,Male,1855,Boston,MA,United States,North America,42.35806,-71.06361,Astronomer,Natural Sciences,Science & Technology,32,627200,19600,22.8205
537220,William Giauque,Male,1895,Niagara Falls,,Canada,North America,43.11667,-79.06667,Chemist,Natural Sciences,Science & Technology,35,179214,5120,22.8203
396631,Brian David Josephson,Male,1940,Cardiff,,United Kingdom,Europe,51.48333,-3.18333,Physicist,Natural Sciences,Science & Technology,44,411210,9346,22.8203
46075,Kazimierz Kuratowski,Male,1896,Warsaw,,Poland,Europe,52.23333,21.01667,Mathematician,Math,Science & Technology,29,223581,7710,22.8188
462483,Andrey Vyshinsky,Male,1883,Odessa,,Ukraine,Europe,46.46667,30.73333,Politician,Government,Institutions,27,376126,13931,22.8183
29455,Sandra Bullock,Female,1964,Arlington County,VA,United States,North America,38.88028,-77.10833,Actor,Film And Theatre,Arts,73,34067509,466678,22.8178
2609,Abbas II of Egypt,Male,1874,Alexandria,,Egypt,Africa,31.2,29.91667,Politician,Government,Institutions,29,447890,15444,22.8173
26502,Rumiko Takahashi,Female,1957,Niigata,,Japan,Asia,37.91611,139.03639,Comic Artist,Design,Arts,33,3909352,118465,22.817
331582,David Coverdale,Male,1951,Saltburn-by-the-Sea,,United Kingdom,Europe,54.5828,-0.9732,Singer,Music,Arts,32,3481139,108786,22.8166
304427,Abdus Salam,Male,1926,Jhang,,Pakistan,Asia,31.268,72.318,Physicist,Natural Sciences,Science & Technology,45,1504667,33437,22.8161
242376,Siad Barre,Male,1919,Garbahaareey,,Somalia,Africa,3.35,42.26667,Politician,Government,Institutions,34,1019305,29980,22.8157
14055,Humayun,Male,1508,Kabul,,Afghanistan,Asia,34.53333,69.16667,Politician,Government,Institutions,40,1412622,35316,22.8153
1597897,Ladislao Kubala,Male,1927,Budapest,,Hungary,Europe,47.4925,19.05139,Soccer Player,Team Sports,Sports,27,846889,31366,22.815
169382,Max Delbrück,Male,1906,Berlin,,Germany,Europe,52.51667,13.38333,Physicist,Natural Sciences,Science & Technology,38,292142,7688,22.8145
476992,Mercedes Sosa,Female,1935,Tucumán,,Argentina,South America,-26.81667,-65.21667,Singer,Music,Arts,34,2966569,87252,22.813
61999,Danielle Steel,Female,1947,New York,NY,United States,North America,40.7127,-74.0059,Writer,Language,Humanities,29,2924016,100828,22.8129
14454,Henry Moseley,Male,1887,Weymouth,,United Kingdom,Europe,50.613,-2.457,Physicist,Natural Sciences,Science & Technology,29,1654357,57047,22.8127
1012234,Robin Warren,Male,1937,Adelaide,,Australia,Oceania,-34.929,138.601,Physician,Medicine,Science & Technology,33,328949,9968,22.8126
442309,Jan Garbarek,Male,1947,Mysen,,Norway,Europe,59.55,11.33333,Musician,Music,Arts,26,923558,35521,22.8124
170666,John Cale,Male,1942,Garnant,,United Kingdom,Europe,51.802,-3.902,Musician,Music,Arts,37,2649507,71608,22.8122
75718,Jean-Pierre Jeunet,Male,1953,Roanne,,France,Europe,46.0367,4.0689,Film Director,Film And Theatre,Arts,33,2583781,78296,22.8087
318226,Jeppe Aakjær,Male,1866,Fly,,Denmark,Europe,55.72,12.57,Writer,Language,Humanities,30,205837,6861,22.8082
262149,William John Macquorn Rankine,Male,1820,Edinburgh,,United Kingdom,Europe,55.95306,-3.18889,Engineer,Engineering,Science & Technology,36,340568,9460,22.8078
98637,Roh Tae-woo,Male,1932,Daegu,,South Korea,Asia,35.86667,128.6,Politician,Government,Institutions,32,932733,29148,22.8073
37669,William Tyndale,Male,1494,North Nibley,,United Kingdom,Europe,51.66054,-2.37674,Religious Figure,Religion,Institutions,33,1434211,43461,22.8073
377647,Renata Tebaldi,Female,1922,Pesaro,,Italy,Europe,43.91667,12.9,Singer,Music,Arts,26,794833,30571,22.8056
195975,Chuichi Nagumo,Male,1887,Yonezawa,,Japan,Asia,37.91667,140.11667,Military Personnel,Military,Institutions,29,1360659,46919,22.804
16294,Jahangir,Male,1569,Fatehpur Sikri,,India,Asia,27.091,77.661,Politician,Government,Institutions,45,2143810,47640,22.804
572306,Kim Gu,Male,1876,Hwanghae,,South Korea,Asia,,,Politician,Government,Institutions,29,653328,22529,22.803
198324,Ananda Mahidol,Male,1925,Heidelberg,,Germany,Europe,49.41667,8.71667,Politician,Government,Institutions,26,1269923,48843,22.8017
66049,Vo Nguyen Giap,Male,1911,Quang Binh Province,,Vietnam,Asia,,,Military Personnel,Military,Institutions,45,5121185,113804,22.8016
659092,Vasily Surikov,Male,1848,Krasnoyarsk,,Russia,Europe,56.01667,93.06667,Painter,Fine Arts,Arts,29,298395,10289,22.801
414421,John Kendrew,Male,1917,Oxford,,United Kingdom,Europe,51.75194,-1.25778,Physicist,Natural Sciences,Science & Technology,35,241008,6886,22.7994
263622,Teodoro Obiang Nguema Mbasogo,Male,1942,Acoacán,,Equatorial Guinea,Africa,1.61667,11.31667,Politician,Government,Institutions,38,1261611,33200,22.799
357182,Guadalupe Victoria,Male,1786,Tamazula,,Mexico,North America,24.97,-106.96556,Politician,Government,Institutions,27,2439360,90347,22.7972
166519,Mahalia Jackson,Female,1911,New Orleans,LA,United States,North America,29.95,-90.06667,Singer,Music,Arts,35,2133384,60954,22.797
313835,Charles Trenet,Male,1913,Narbonne,,France,Europe,43.1836,3.0042,Singer,Music,Arts,29,1512960,52171,22.7958
17257,Ken Kesey,Male,1935,La Junta,CO,United States,North America,37.98139,-103.5475,Writer,Language,Humanities,31,2712313,87494,22.7953
13647,Hermann Ebbinghaus,Male,1850,Barmen,,Germany,Europe,51.26667,7.2,Psychologist,Social Sciences,Science & Technology,27,1002176,37118,22.795
168544,James Garner,Male,1928,Norman,OK,United States,North America,35.22,-97.44,Actor,Film And Theatre,Arts,29,6467558,223019,22.794
213874,Léon Foucault,Male,1819,Paris,,France,Europe,48.8567,2.3508,Physicist,Natural Sciences,Science & Technology,41,4589811,111947,22.7929
160965,Joe Strummer,Male,1952,Ankara,,Turkey,Asia,39.93333,32.86667,Musician,Music,Arts,26,5930751,228106,22.7927
8905864,Yochanan Vollach,Male,1945,Qiryat Bialik,,Israel,Asia,32.83333,35.08333,Soccer Player,Team Sports,Sports,47,185205,3941,22.7924
99019,Rex Harrison,Male,1908,Huyton,,United Kingdom,Europe,53.41,-2.843,Actor,Film And Theatre,Arts,37,2232803,60346,22.7916
623444,Brian Cox,Male,1946,Dundee,,United Kingdom,Europe,56.464,-2.97,Actor,Film And Theatre,Arts,31,1412415,45562,22.791
630881,Ferhat Abbas,Male,1899,Algeria,,Algeria,Africa,28,2,Politician,Government,Institutions,33,514314,15585,22.7897
13447,"Horace Walpole, 4th Earl of Orford",Male,1717,Kingdom of Great Britain,,United Kingdom,Europe,51.5,-0.11667,Politician,Government,Institutions,26,696990,26807,22.7896
240523,Carl Spitzweg,Male,1808,Munich,,Germany,Europe,48.13333,11.56667,Painter,Fine Arts,Arts,26,1016384,39092,22.7894
105436,Bryan Ferry,Male,1945,County Durham,,United Kingdom,Europe,54.66667,-1.83333,Singer,Music,Arts,27,3586410,132830,22.789
203407,Celine Dion,Female,1968,Charlemagne,,Canada,North America,45.71667,-73.48333,Singer,Music,Arts,76,22409500,294862,22.7889
221558,Kevin Kline,Male,1947,St. Louis,MO,United States,North America,38.62722,-90.19778,Actor,Film And Theatre,Arts,36,5673133,157587,22.7886
341950,Bruno Kreisky,Male,1911,Vienna,,Austria,Europe,48.2,16.36667,Politician,Government,Institutions,34,800190,23535,22.7876
1597579,Mariano José de Larra,Male,1809,Madrid,,Spain,Europe,40.4,-3.68333,Writer,Language,Humanities,26,1029780,39607,22.7876
322401,John Mott,Male,1865,Livingston Manor,NY,United States,North America,41.72944,-74.82722,Diplomat,Government,Institutions,32,215988,6750,22.7867
164383,Leopold Stokowski,Male,1882,London,,United Kingdom,Europe,51.50722,-0.1275,Conductor,Music,Arts,27,1085847,40217,22.7866
375645,Eric Burdon,Male,1941,Newcastle,,United Kingdom,Europe,54.978,-1.55,Singer,Music,Arts,26,2670846,102725,22.7865
16175,Jennifer Lopez,Female,1969,New York,NY,United States,North America,,,Singer,Music,Arts,74,47371469,640155,22.7865
313503,Candice Bergen,Female,1946,Los Angeles,CA,United States,North America,34.07306,-118.39944,Actor,Film And Theatre,Arts,37,3891540,105177,22.7858
4469239,Choummaly Sayasone,Male,1936,Attapeu,,Laos,Asia,14.8,106.83333,Politician,Government,Institutions,36,446941,12415,22.7848
299315,Walter Scheel,Male,1919,Solingen,,Germany,Europe,51.16667,7.08333,Politician,Government,Institutions,39,1523221,39057,22.784
410344,Ahmed Ben Bella,Male,1918,Maghnia,,Algeria,Africa,34.86167,-1.73056,Politician,Government,Institutions,46,1313289,28550,22.7838
287468,Elihu Root,Male,1845,Clinton,NY,United States,North America,43.04889,-75.38028,Politician,Government,Institutions,32,534621,16707,22.7817
158879,George Carlin,Male,1937,New York,NY,United States,North America,40.79028,-73.95972,Comedian,Film And Theatre,Arts,51,11242153,220434,22.7809
317485,Laurent Schwartz,Male,1915,Paris,,France,Europe,48.8567,2.3508,Mathematician,Math,Science & Technology,29,278796,9614,22.7801
400293,Tony Levin,Male,1946,Boston,MA,United States,North America,42.35806,-71.06361,Musician,Music,Arts,26,1222774,47030,22.7798
292321,Adolf Erik Nordenskiöld,Male,1832,Helsinki,,Finland,Europe,60.17083,24.9375,Explorer,Explorers,Exploration,27,328112,12152,22.7789
215628,Terence Stamp,Male,1938,Stepney,,United Kingdom,Europe,51.5152,-0.0462,Actor,Film And Theatre,Arts,27,3939256,145898,22.7785
163628,John Hume,Male,1937,Derry,,United Kingdom,Europe,54.9958,-7.3074,Politician,Government,Institutions,38,585083,15397,22.7781
313164,Richard Arkwright,Male,1733,Preston,,United Kingdom,Europe,,,Inventor,Invention,Science & Technology,31,1020592,32922,22.7765
26091,Rupert Murdoch,Male,1931,Melbourne,,Australia,Oceania,-37.81361,144.96306,Businessperson,Business,Business & Law,51,12578393,246635,22.7763
359343,Jean-Claude Trichet,Male,1942,Lyon,,France,Europe,45.76,4.84,Economist,Social Sciences,Science & Technology,31,1096095,35358,22.7754
360141,Charles-Marie-René Leconte de Lisle,Male,1818,Saint-Paul,,France,Europe,-21.0097,55.2697,Writer,Language,Humanities,27,455438,16868,22.7754
474958,Gerhard Domagk,Male,1895,Łagów,,Poland,Europe,52.3325,15.29361,Physician,Medicine,Science & Technology,36,427907,11886,22.7753
39942,Jennifer Aniston,Female,1969,Los Angeles,CA,United States,North America,34.15111,-118.44833,Actor,Film And Theatre,Arts,70,43727724,624682,22.7751
12234,George Whipple,Male,1878,Ashland,NH,United States,North America,43.695,-71.63167,Physician,Medicine,Science & Technology,31,195488,6306,22.7749
173834,Edward G. Robinson,Male,1893,Bucharest,,Romania,Europe,44.4325,26.10389,Actor,Film And Theatre,Arts,28,2287267,81688,22.7745
10510,Elvis Costello,Male,1954,London,,United Kingdom,Europe,51.5172,-0.173,Musician,Music,Arts,34,7064524,207780,22.7741
144424,Baldwin I of Constantinople,Male,1172,Other,,Unknown,Unknown,,,Politician,Government,Institutions,28,320642,11452,22.774
324158,Nikolai Alekseevich Nekrasov,Male,1821,Nemyriv,,Ukraine,Europe,48.96667,28.85,Writer,Language,Humanities,32,288837,9026,22.7739
599745,Dolph Lundgren,Male,1957,Spånga,,Sweden,Europe,59.38028,17.89333,Actor,Film And Theatre,Arts,42,15392092,366478,22.7739
805808,Alain-Fournier,Male,1886,La Chapelle-d'Angillon,,France,Europe,47.3642,2.4339,Writer,Language,Humanities,27,629941,23331,22.7713
2575,André the Giant,Male,1946,Grenoble,,France,Europe,45.2002,5.7222,Wrestler,Individual Sports,Sports,30,11093995,369800,22.7708
160914,Stamford Raffles,Male,1781,Jamaica,,Jamaica,North America,18.18239,-77.32178,Politician,Government,Institutions,34,904210,26594,22.7701
16500,John Pople,Male,1925,Burnham-on-Sea,,United Kingdom,Europe,51.2376,-2.9935,Chemist,Natural Sciences,Science & Technology,35,272143,7776,22.7698
390863,Ian Paice,Male,1948,Nottingham,,United Kingdom,Europe,52.95,-1.13333,Musician,Music,Arts,30,1523957,50799,22.7698
336052,Peter Mansfield,Male,1933,Lambeth,,United Kingdom,Europe,51.4903,-0.1193,Physicist,Natural Sciences,Science & Technology,32,308440,9639,22.7697
45660,Swami Vivekananda,Male,1863,Kolkata,,India,Asia,22.56667,88.36667,Philosopher,Philosophy,Humanities,55,8156650,148303,22.7682
375769,Tabaré Vázquez,Male,1940,Montevideo,,Uruguay,South America,-34.88361,-56.18194,Politician,Government,Institutions,36,619841,17218,22.7682
158177,Condoleezza Rice,Female,1954,Birmingham,AL,United States,North America,33.525,-86.813,Politician,Government,Institutions,65,10295198,158388,22.7677
303563,John Watts Young,Male,1930,San Francisco-Bay Area,CA,United States,North America,37.78333,-122.41667,Astronaut,Explorers,Exploration,31,408154,13166,22.7674
409576,Witold Lutosławski,Male,1913,Warsaw,,Poland,Europe,52.23333,21.01667,Composer,Music,Arts,29,933067,32175,22.7674
1322930,Robert Huber,Male,1937,Munich,,Germany,Europe,48.13333,11.56667,Chemist,Natural Sciences,Science & Technology,34,243972,7176,22.7672
669196,Christian B. Anfinsen,Male,1916,Monessen,PA,United States,North America,40.15417,-79.88278,Chemist,Natural Sciences,Science & Technology,36,300569,8349,22.7667
3319700,Arrigo Sacchi,Male,1946,Fusignano,,Italy,Europe,44.46667,11.96667,Coach,Team Sports,Sports,29,1585517,54673,22.7644
813030,Alfred Radcliffe-Brown,Male,1881,Birmingham,,United Kingdom,Europe,52.48306,-1.89361,Anthropologist,Social Sciences,Science & Technology,27,471309,17456,22.7636
324754,Carlos Fuentes,Male,1928,Panama City,,Panama,North America,8.98333,-79.51667,Writer,Language,Humanities,46,5569361,121073,22.7612
74809,Harry Mulisch,Male,1927,Haarlem,,Netherlands,Europe,52.38333,4.63333,Writer,Language,Humanities,63,1102454,17499,22.7607
945885,Floriano Peixoto,Male,1839,Maceió,,Brazil,South America,-9.66583,-35.735,Politician,Government,Institutions,32,721248,22539,22.7592
18621887,Theodore Kaczynski,Male,1942,Chicago,IL,United States,North America,41.72,-87.7025,Extremist,Outlaws,Public Figure,31,6444420,207885,22.7568
