comment,label,rate,
"Hàng rất đẹp , giá cả phải chăng Shop phục vụ rất tốt.",POS,5,
"Quần Form khá đẹp, Đóng gói sản phẩm rất đẹp và chắc chắn.",POS,5,
Thời gian giao hàng nhanh.,POS,5,
Chất lượng sản phẩm rất kém.,NEG,1,
bé hơn size so với giày thường đi ko thoải mái ....,POS,4,
M góp ý nong shop thay đổi.,POS,5,
"Rất đáng tiền, Chất lượng sản phẩm tuyệt vời, chủ shop nhiệt tình dễ thương 😍.",POS,5,
Đã mua 3 đôi khác nhau ở đây và hoàn toàn hài lòng 😃.,POS,5,
Shop phục vụ khá tốt. chất áo đúng với giá tiền. hình in hơi cứng.,POS,5,
Áo hơi nhỏ mk mặc k vừa Chất lượng sản phẩm tốt.,POS,4,
Chỉ có điều dây đàn mk lên đúng dc 1 lúc là lại bị trùng mong shop tư vấn cách khắc phục ạ.,NEU,3,
"Chất lượng sản phẩm kém, không giống như hình, vai thô hơn.",NEG,1,
Tuy phải chờ 1 tháng lận (từ 12/9 đến 3/10 mới được đổi trả) nhưng cũng do lỗi bên ghn ủ bưu kiện của mình nên vẫn ghi nhận shop.,POS,5,
Dep lam nha ban.,POS,4,
Đường may chưa cẩn thận.,NEU,3,
Quá thất vọng 😧😧.,NEG,1,
Cám ơn shop nhiều nhiều :v.,POS,5,
😍vải đẹp lắm ạ ♥ ♥.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt .,POS,5,
Cách phục vụ vô cùng nhiệt tình và chuyên nghiệp mình đất hài lòng.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Sản phẩm màu dễ thương.,POS,5,
Size hk giống như trong phân loại.đo eo đặt size về rộng quá trời.,NEG,2,
Form 38 mà mặc chật.,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Nhưng giao hàng hơi lâu.,POS,4,
Shop phục vụ tốt.,POS,5,
"Mút xẹp, không đứng form, giống hình.",POS,5,
Sơ mi quá đẹp .,POS,5,
Mình k thích cổ áo lắm nó hơi cứng.,NEU,3,
"Trong ảnh đăng mình thấy có khoá kéo đằng sau nhưng khi nhận thì là váy dạng chui, k có khoá.",NEU,3,
"Vải áo mịn, trắng, form áo rộng mặc thoải mái, mình 53kg.",POS,5,
Chất tương đối đẹp nhưng dày dặn hơn chút nữa.,POS,4,
Đẹp.,POS,5,
Vải đẹp nhưng form áo dạng ôm k giống hình ng mặc.,NEU,3,
Cứ nghĩ M là vừa mà phom nhỏ quá lại ko ních dk.,NEU,3,
chất không đuoc đẹp gióng như trong ảnh.,POS,5,
đầm đẹp. giá hợp lý.,POS,4,
Mình mua thử nhiều sp của shop và chất lượng đều rất tốt.,POS,5,
Áo đẹp.,POS,5,
Mua 4 áo size người lớn mà mang đi in hình có chữ daughter hết.,NEU,3,
Vải mềm.,POS,4,
Dat mau hong ma shop dua m mau den.,NEG,2,
"Rẻ, đẹp.",POS,5,
Đẹp dã man shop giao cực nhanh <3 sẽ ủng hộ tiếp.,POS,5,
Cảm ơn shop.,POS,5,
"Áo đẹp như hình, vải ít nhăn.",POS,5,
Chưa bàn đến chất lượng nhưng nhận hàng thật sự cạn lời!!,NEG,1,
Đóng gói cẩn thận.,POS,5,
Khá hài lòng về sp Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,4,
"hàng đẹp chắc chắn, giao hàng nhanh, rất ưng ý.",POS,5,
"Hàng đẹp, Đóng gói sản phẩm rất đẹp và chắc chắn rất hài lòng :33.",POS,5,
Mong shop xem lại.,NEG,2,
Túi rất đẹp và đóng gói cẩn thận.,POS,5,
Chất lượng sản phẩm tuyệt vời .mua ao 75k lai giao ao 59k.,POS,5,
Chua mặc ma bị đứt day áo roi.,NEG,1,
Giao mã hàng nhanh.,POS,5,
Mặc zo thì cũng tạm được bản to nên hơi khó chịu .,NEU,3,
Ko bị lỗi.,POS,4,
"Chất lượng sản phẩm tuyệt vời, vải đẹp lắm 👍👍.",POS,5,
Chất đẹp nhưng màu gửi cho mình toàn màu xấu.,POS,4,
"Quần mặc bị chật , nt shop k tl !",NEG,1,
Đóng gói sản phẩm chắc chắn.,POS,5,
Hg rất giọng voi hình.rất Ok.,POS,5,
Áo đẹp.chất vải ok.,POS,5,
Các bạn mua hàng đi k cần lăn tăn đâu 👍🏻👍🏻👍🏻.,POS,5,
Tay áo ko giống hình tay lỡ ko phải tay dài.,POS,4,
Chất đẹp.,POS,5,
Màu trắng nhìn như phai màu.,NEU,3,
Đóng gói sản phẩm rất đẹp và chắc chắn Vai rộng thùng thình Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Sẽ ủng hộ tiếp ạ ^^.,POS,5,
Bạn khác hơn vài kg chắc đẹp hơn hàng rất ok đáng mua.,POS,5,
Sản phẩm tốt.,POS,5,
Nút mà cũng thiếu sao mặc bó tay.,NEG,1,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Cám ơm trước.,POS,5,
Đáng mua nha các mom.,POS,5,
Chất lượng sản phẩm tạm được Vải hơi mỏng nhưng thôi chấp nhận vì tiền nào của nấy.,POS,5,
Rôi shop ạ.,NEU,3,
Đưa nhầm size nt k tl.,NEU,3,
Thời gian giao hàng rất nhanh.,POS,5,
Vải mềm.,POS,5,
Áo vải đẹp mà màu tối quá mà hết màu sáng rồi.,NEU,3,
Còn được tặng thêm nữa ý rất thích ạ.,POS,5,
5 sao 5 sao đẹp lắm cácc b nhé :))).,POS,5,
"Túi rác quá mỏng, dễ rách khi sử dụng, nhìn bề ngoài không đẹp như trong ảnh!",NEG,1,
Sẽ tiếp tục ủng hộ.,POS,5,
Trong ảnh là chất đũi nhưng ngoài thì lại là vải thô.,NEU,3,
Sẽ ủng hộ và giới thiệu shop cho bb ❤️❤️❤️.,NEG,1,*
Shop phục vụ rất tốt thời gian giao hàng rất nhanh.,POS,5,
"Dày dặn, co giản tốt.",POS,5,
Không nghĩ áo lại rộng đến vậy.,NEU,3,
"Áo nhỏ vs ko rộng,vải mỏng.",NEU,3,
Shop phục vụ rất tốt .,POS,5,
Màu đổ đô vải đẹp hơn các màu khác.,NEU,3,
Chất lượng sản phẩm tuyệt vời vải đẹp như size nhỏ hơn btg.,POS,5,
Đồ siu đẹp mình sẽ ủng hộ shop nhiều.,NEU,3,
Giầy đi rất đẹp.,POS,5,
Chất xấu.,NEG,1,
chất vải ok..shop giao hàng rất nhanh.ths shop.,NEU,3,
K và sứoc vào đâu mà vẫn rách toạt cả ra.,NEU,3,
Rất đáng tiền.,NEU,3,
hộp bị méo 😂 nhưng vẫn ksao. shop tặng thêm quà 😚 chắc là túi thơm để phòng. em 55kg mà bị chật 😭😭😭.,POS,5,
Áo 250 ngàn mà may như áo chợ vậy .,NEG,2,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Áo đẹp vải tốt.,POS,5,
"Dùng đến khi lên tone mới đánh giá ^^ răng mình thuộc dạng vàng khó chữa, dùng tới lần 5 mới lên tone @@ vừa order thêm ^^.",POS,4,
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.,POS,5,
Chấm 4 sao để shop cố gắng tốt hơn nữa sao cho xứng đáng 5 sao nhé!,POS,4,
Hài lòng.,NEU,3,
Giao sai mã hàng.,NEU,3,
Quần kia cũng cỡ L mà dài rộng hơn.,NEU,3,
"Áo do xếp lâu nên hơi nhăn nhưng chất vải mát, mịn, chắc k bị nhăn.",POS,5,
Vừa vặn xinh xắn đường may chắc chắn.,POS,5,
Đóng gói sản phẩm chắc chắn hàng đẹp nhưng áo nhìn cũng đc.,POS,5,
đóng gói sp chắc chắn.,POS,5,
"Đóng gói sản phẩm rất đẹp và chắc chắn; quần mặc mẫu đẹp, chất tốt; chủ shop rất nhiệt tình.",POS,5,
Giao sai sản phẩm.nhưng ko cho đổi.,NEG,2,
"Đóng gói kém, ảnh rách, hộp bị méo.",NEU,3,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Áo đẹp nhưng hơi khó phối đồ.,POS,5,
1 ngày là nhận đc luôn.,POS,5,
Mình oder màu tím giao mình màu xanh.,NEG,2,
Shop rất nhiệt tình và đáng yêu ạ💕💕💕💕💕.,POS,5,
Shop phục vụ rất kém Giao sai màu cho khách nt ns vs shop thì shop k đk câu xl trả lời mỗi câu ok.,NEG,1,
Shop phục vụ rất kém Đóng gói sản phẩm rất kém.,NEU,3,
Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Shop phục vụ khá tốt Đáng đồng tiền.,POS,5,
Size 28 quần này cỡ size 26 thôi.,NEG,1,
Tạm được xứng với giá tiền.,NEU,3,
Quần rộng.,NEU,3,
"Chất áo mặc hợp mùa thu lắm, mùa hè sợ hơi nóng.",POS,4,
Xấu tệ.,NEG,1,
Rất ưng.,POS,5,
Quần đẹp lắm giá lại rẻ ..cảm ơn shop.,POS,5,
So voi gia tiền fai trả jo đang.,NEU,3,
"Mọi thứ đều đẹp, trừ cái vạt áo hơi ngắn.",POS,4,
"Giầy đúng với hình, đi vừa chân, mình hài lòng.",POS,5,
Thật lòng nhìn sản phẩm là ưng lắm shop nhé.,POS,5,
Hiu hiu áo siêu xinh ạ 😘.,POS,5,
Vải hơi mỏng ạ.,NEU,3,
Sẽ mua thêm 😍.,POS,5,
Tạm ổn vải mỏng hơi bí Đóng gói sản phẩm chắc chắn Chất lượng sản phẩm tốt Shop phục vụ khá tốt.,POS,5,
Giao hàng nhanh.,POS,5,
Chất vải ok.tại vì minh mac hơi rông.,NEG,2,
Giá rẻ mà rất đẹp.,POS,5,
Mình đặt size L mà giao toàn size XXL thôi à.,POS,4,
From bé.,NEU,3,
Kh hoàn trả lại phí hàng giao thiếu cho khách !,NEG,1,
"Đã nhận được hàng và ưng lắm, cái mình thích nhất là shop giao đúng mẫu đã đặt nhất định sẽ mua nữa để ủng hộ shop.",POS,5,
Bộ chất lượng phù hợp giá tiền.,POS,5,
Chị shipper nhiệt tình Chất lượng sản phẩm tuyệt vời.,POS,5,
Thất vọng....,NEG,2,
Balo màu đẹp.,POS,5,
Đặt màu cam shop giao màu vàng.,NEU,3,
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. bộ nữ chanel này chất đẹp lắm, mình rất ưng ý.",POS,5,
Áo dễ thương.,POS,4,
Rat ung !,POS,5,
Vải dày áo đẹp đóng gói cẩn thận.,POS,5,
Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém Rất không đáng tiền Thời gian giao hàng rất chậm.,NEG,2,
Màu khác so với ảnh mẫu không phải màu đỏ mà là màu nâu đỏ.,NEU,3,
"Cổ áo rách, chỗ cài khuy đcc4 cái sổ chỉ te le cả 4.",NEG,1,
váy trong tạm đk. vest ngoài chất xấu quá. màu k như trong hình.,NEU,3,
Sản phẩm đẹp.,POS,5,
"Sản phẩm k rách, hàng như hình.",POS,5,
Nói chung siêu ưng.,POS,5,
Mình lại đặt hẳn hai đôi sau hối !,NEU,3,
Mua 2 cái giống nhau khác màu gửi 2 cái khác hẳng kiểu với chất lượng.,NEG,1,
K giống như như cây mình mua ở ngoài.,NEG,2,
Chất lượng đẹp cực kì luôn mọi người oiwiiii!,POS,5,
Hàng kém chất lượng bị vỡ ko dùng được.,NEG,1,
"Shop siêu nhiệt tình, có 10 sao vote luôn nhé.",POS,5,
Mong lần sau k bị hớ nữa.,NEG,2,
"Màu đỏ đô cũng đẹp, màu sắc ưng như những gì tưởng tượng.",POS,5,
Tầm giá này thì quá Ok ạ rẻ đẹp chất lượng ^^ sẽ tiếp tục ủng hộ shop ạ.,POS,5,
Phản hồi lại sp: các bạn có ưu tiên hỗ trợ gửi lại card đt để trả lại phần quần bị thiếu.,NEU,3,
Thích lm ạ.,POS,5,
CHẤT LIỆU VẢI LẦN NÀY KHÔNG GIAO GIỐNG NHƯ LẦN TRƯỚC.,NEG,2,
Vì size XL hơi rộng.,NEU,3,
Áo đc ok.,POS,5,
Áo đẹp giao hàng nhanh 😘.,POS,5,
Thời gian giao hàng nhanh.,POS,5,
Chất đẹp.,POS,5,
Áo nhỏ so với ảnh.,NEU,3,
"Đồ đẹp như mẫu, chủ shop dễ thương, giao hàng nhanh, rất đáng tiền.",POS,4,
Rất đáng tiền.,POS,5,
Mua 2 ưng 1 tạm chấp nhận cho shop 3*.,NEG,1,
Sách hơi mờ không giống sách ngoài hiệu sách mà bạn mình mua.,NEG,1,
Form ok so vs giá tiền.,NEU,3,
Hàng chuẩn hình.,POS,5,
Vải bao đẹp.,POS,5,
Chất lượng sản phẩm tuyệt vời .,POS,5,
Chất lượng sản phẩm rất kém Bé tý ko giống như trong anh Rất không đáng tiền.,NEG,1,
"Gói kĩ, sản phẩm chất lượng =)).",POS,5,
Chất lượng được giống y ảnh.,POS,5,
Chất dầy dặn.,POS,5,
Chất vải đẹp nhưng to quá.,POS,4,
Đóng gói sản phẩm rất đẹp và chắc chắn sản phẩm rất dễ thương mình rất thích.,POS,5,
Shop uy tin giao đung voi giá tiền.,POS,4,
Nóng nhanh .,NEG,2,
Chờ đợi quá lâu.,NEG,1,
rất thích!!!!,POS,5,
Shop tư vấn nhiệt tình 😁.,POS,5,
Ncl rất ưng ý.,POS,5,
Chất ok.,POS,5,
Áo vải đẹp lắm ạ Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Lưu ý nhỏ là shop gói hàng bọc kĩ hơn để chống vỡ là được.,POS,4,
Quá hài lòng lun.,POS,5,
"Phần tay áo hơi dài, ngắn chút sẽ đẹp hơn.",POS,4,
Thích c chủ shop ghê 😍😍.,POS,5,
Tay Áo dài tới khuỷ tay :(( giá vậy là ok lắm ruiiii.,POS,5,
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền.,POS,5,
Do e chụp tối nên hơi dìm ạ.,POS,5,
Đẹp từ vải đến form.,POS,5,
Nói chung là đáng tiền 👌.,POS,5,
Áo đôi có size tại sao shop ko phân loại để khách chọn.,POS,5,
Giày bao xing.,POS,5,
"Có máy rồi lại ko thể mua được phim để chụp, các hiệu ảnh đã bỏ phim từ lâu và cũng ko có chỗ nào rửa phim.",POS,4,
Hàng y như hình.,POS,5,
"Hàng đẹp lắm luôn á,shop pục vụ rất tốt 😘😘😘😘.",POS,5,
Khô gà ngon.,POS,5,
Chất lượng phù hợp vs giá tiêcn.,POS,4,
Đẹp lắm mà v3 93 nên ko vừa hic.,POS,5,
Dam đẹp nhung hoi ngan.,POS,4,
Nói chung là hợp với giá tiền.,POS,5,
"Shop giao nhầm size M, Chất lượng sản phẩm tốt.",POS,4,
"Mặc xinh lắm, chủ shop nhiệt tình hỗ trợ đổi size.",POS,5,
Thời gian giao hàng rất nhanh.,NEU,3,
Hài lòng.,POS,4,
Áo bị may dúm 1 bên mặc thật bực mình chẳng ra sao hết.,NEG,1,
"Áo chất hơi cứng, ko có khuy ở cổ tay, giống hình mẫu.",NEU,3,
Lần thứ 2 mua.và tổng cộng là 6c áo.,POS,4,
"Sảm phẩm tuyệt vời, đóng gói kỹ, rất đáng tiền.",POS,4,
Nhưq mìh cũq hài lòq.,POS,5,
Chúc shop bán đắt khách!!!!,POS,5,
Thời gian giao hàng rất nhanh.vải k fải voan mem min nhu da noi.,NEU,3,
Quá hài lòng vì shop đóng gói rất cẩn thận và giao hàng rất nhanh.,POS,5,
Ăn ko dc nên chế biến luôn rim đường .,NEU,3,
K hài lòng.,NEG,1,
"viền mền may xấu. chất bên trong gối là dạng giấy, dễ rách hoặc mủn ra khi ngâm nước.",NEG,1,
"Chất vải đẹp, chị shop tư vấn nhiệt tình.",POS,5,
Ao nhu de lau nha.,NEG,1,
Chất lượng sản phẩm tạm được.,POS,4,
Áo khoác bị lỗi do may dính chùm không mặc được.,NEG,2,
Chưa sài chưa biết sao mà thấy mẫu mã đẹp.,POS,4,
Áo khá đẹp.,POS,5,
"Giao hàng siêu nhanh, sp đẹp mắt, giá rẻ.",POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
vãi áo rất là chất lun ạ 😘.,POS,5,
Dk cái to và rộng chắc chắn . cho 5 sao Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời.,POS,5,
Tuyệt❤️👍.,POS,4,
Cơ mà vẫn cứ là áo đẹp tuyệt ấy ♡.,POS,5,
Tui khuyên các bạn khi nào nhận đc hàng thì hãy quay clip lại.,POS,4,
Chất lượng sản phẩm tuyệt vời !,POS,5,
"Shop nhiệt tình hỗ trợ khách hàng, giao hàng nhanh.",POS,5,
Shop phục vụ rất tốt.,POS,4,
Mk cũng đâu đòi trả lại hàng đâu.,NEU,3,
Chất đẹp Chất lượng sản phẩm tuyệt vời.,POS,5,
Sản phẩm giữ nhiệt tốt (so với giá 50k nhé)!!!!,POS,5,
"Chất lượng sản phẩm tạm được, mẫu y hình.",POS,4,
Nghe gọi hoặc chơi game thì max to nghe tạm ổn haha.,POS,5,
Màu đen chất đẹp nhất trog 3 màu đen trắng chì.,NEU,3,
áo rất đẹp <3.,POS,5,
Hơi thất vọng.,NEU,3,
Nhưng hơi rộng chân.,NEU,3,
Màu nâu chất đẹp thích hơn màu đen 😢.,POS,5,
Vải oki hơi mỏng nhưng vẫn ổn.,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh ..,POS,5,
"Chất lượng sản phẩm tuyệt vời,rất đẹp.",POS,4,
Shop phục vụ khá tốt.,POS,5,
Buồn ghê.,NEG,1,
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất chậm Rất không đáng tiền Shop phục vụ kém Chất lượng sản phẩm tạm được.,POS,4,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Chất lượng sản phẩm tuyệt vời Mặc vừa xinh lắm ạ chất liệu ok chủ shop nhiệt tình sẽ ủng hộ dài dài hí hí.,POS,5,
Đường may không đều thẳng.,NEU,3,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Thời gian giao hàng rất nhanh: chưa đầy 3h đã có hàng.,POS,5,
Vải co dãn nhiều.,NEG,2,
Hàng đẹp.,POS,5,
Shop phục vụ rất tốt.,POS,5,
Tuy nhiên.,POS,4,
Sp rất tuyệt người bán hang nhiệt tình.,NEU,3,
Shop rất nhiệt tình.,NEU,3,
Sản phẩm phù hợp với giá tiền nhưng form áo hơi nhỏ chỉ từ 52kg trở xuống là vừa.,POS,5,
"Áo hơi nhỏ, nhưng vải đẹp.",NEG,2,
Chất lượng sản phẩm tuyệt vời y hình.,POS,4,
"Chị chủ dễ thương tư vấn nhiệt tình, áo mặc đẹp.",POS,5,
"Chất đẹp dày dặn nhưng bị lỗi đường may, và from hơi rộng.",POS,4,
Sẽ ủng hộ shop dài dài.,POS,4,
Shop phục vụ rất tốt .Rất đáng tiền.,NEU,3,
"Thời gian giao hàng nhanh, mình đặt tối hôm trước hôm sau đã có rồi.",POS,5,
Áo siêu đẹp.,POS,5,
Tư vấn nhiệt tình sẽ ủng hộ shop tiếp.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Giao hàng nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.,POS,4,
Tạm ổn.,NEU,3,
Thời gian giao hàng rất nhanh.,POS,5,
Nhưng chất lượng thì không biết được bao lâu.,NEU,3,
đẹp. se ưng hô.,POS,5,
